15:00:37:193, Waitress fetched customer 27
15:00:37:261, Thread-0: Customer 27 is now eating.
15:00:38:970, Thread-3: Customer 21 is now leaving.
15:00:38:972, Waitress let customer 21 go
15:00:38:974, Waitress fetched customer 28
15:00:39:36, Thread-3: Customer 28 is now eating.
15:00:39:100, Thread-1: Customer 22 is now leaving.
15:00:39:102, Waitress let customer 22 go
15:00:39:104, Waitress fetched customer 29
15:00:39:166, Thread-1: Customer 29 is now eating.
15:00:39:280, Thread-4: Customer 23 is now leaving.
15:00:39:290, Waitress let customer 23 go
15:00:39:301, Waitress fetched customer 30
15:00:39:355, Thread-5: Customer 24 is now leaving.
15:00:39:357, Waitress let customer 24 go
15:00:39:359, Waitress fetched customer 31
15:00:39:364, Thread-4: Customer 30 is now eating.
15:00:39:421, Thread-5: Customer 31 is now eating.
15:00:39:511, Thread-2: Customer 25 is now leaving.
15:00:39:517, Waitress let customer 25 go
15:00:39:534, Waitress fetched customer 32
15:00:39:598, Thread-2: Customer 32 is now eating.
15:00:39:622, Thread-6: Customer 26 is now leaving.
15:00:39:624, Waitress let customer 26 go
15:00:39:626, Waitress fetched customer 33
15:00:39:690, Thread-6: Customer 33 is now eating.
15:00:39:764, Thread-0: Customer 27 is now leaving.
15:00:39:766, Waitress let customer 27 go
15:00:39:768, Waitress fetched customer 34
15:00:39:831, Thread-0: Customer 34 is now eating.
15:00:41:540, Thread-3: Customer 28 is now leaving.
15:00:41:547, Waitress let customer 28 go
15:00:41:669, Thread-1: Customer 29 is now leaving.
15:00:41:671, Waitress let customer 29 go
15:00:41:866, Thread-4: Customer 30 is now leaving.
15:00:41:874, Waitress let customer 30 go
15:00:41:924, Thread-5: Customer 31 is now leaving.
15:00:41:926, Waitress let customer 31 go
15:00:42:100, Thread-2: Customer 32 is now leaving.
15:00:42:112, Waitress let customer 32 go
15:00:42:198, Thread-6: Customer 33 is now leaving.
15:00:42:204, Waitress let customer 33 go
15:00:42:333, Thread-0: Customer 34 is now leaving.
15:00:42:336, Waitress let customer 34 go
15:00:42:339, Total number of orders: 422
15:00:42:344, Orders eaten here: 208
15:00:42:355, Orders taken out: 214
15:01:06:543, Door added customer 0 to waitingarea
15:01:06:544, Waitress fetched customer 0
15:01:06:684, Thread-2: Customer 0 is now eating.
15:01:06:738, Waitress fetched customer 1
15:01:06:738, Door added customer 1 to waitingarea
15:01:06:825, Thread-6: Customer 1 is now eating.
15:01:06:885, Waitress fetched customer 2
15:01:06:889, Door added customer 2 to waitingarea
15:01:06:957, Thread-1: Customer 2 is now eating.
15:01:07:15, Waitress fetched customer 3
15:01:07:16, Door added customer 3 to waitingarea
15:01:07:91, Thread-3: Customer 3 is now eating.
15:01:07:162, Door added customer 4 to waitingarea
15:01:07:162, Waitress fetched customer 4
15:01:07:226, Thread-4: Customer 4 is now eating.
15:01:07:295, Waitress fetched customer 5
15:01:07:295, Door added customer 5 to waitingarea
15:01:07:367, Thread-0: Customer 5 is now eating.
15:01:07:427, Door added customer 6 to waitingarea
15:01:07:427, Waitress fetched customer 6
15:01:07:490, Thread-5: Customer 6 is now eating.
15:01:07:551, Door added customer 7 to waitingarea
15:01:07:675, Door added customer 8 to waitingarea
15:01:07:797, Door added customer 9 to waitingarea
15:01:07:923, Door added customer 10 to waitingarea
15:01:08:53, Door added customer 11 to waitingarea
15:01:08:182, Door added customer 12 to waitingarea
15:01:08:313, Door added customer 13 to waitingarea
15:01:08:444, Door added customer 14 to waitingarea
15:01:08:578, Door added customer 15 to waitingarea
15:01:08:706, Door added customer 16 to waitingarea
15:01:08:836, Door added customer 17 to waitingarea
15:01:08:968, Door added customer 18 to waitingarea
15:01:09:96, Door added customer 19 to waitingarea
15:01:09:224, Door added customer 20 to waitingarea
15:01:09:265, Thread-2: Customer 0 is now leaving.
15:01:09:280, Waitress let customer 0 go
15:01:09:285, Waitress fetched customer 7
15:01:09:337, Thread-6: Customer 1 is now leaving.
15:01:09:341, Waitress let customer 1 go
15:01:09:343, Waitress fetched customer 8
15:01:09:350, Door added customer 21 to waitingarea
15:01:09:351, Thread-2: Customer 7 is now eating.
15:01:09:427, Thread-6: Customer 8 is now eating.
15:01:09:462, Thread-1: Customer 2 is now leaving.
15:01:09:464, Waitress let customer 2 go
15:01:09:471, Waitress fetched customer 9
15:01:09:482, Door added customer 22 to waitingarea
15:01:09:536, Thread-1: Customer 9 is now eating.
15:01:09:594, Thread-3: Customer 3 is now leaving.
15:01:09:596, Waitress let customer 3 go
15:01:09:598, Waitress fetched customer 10
15:01:09:613, Door added customer 23 to waitingarea
15:01:09:668, Thread-3: Customer 10 is now eating.
15:01:09:731, Thread-4: Customer 4 is now leaving.
15:01:09:738, Door added customer 24 to waitingarea
15:01:09:744, Waitress let customer 4 go
15:01:09:760, Waitress fetched customer 11
15:01:09:826, Thread-4: Customer 11 is now eating.
15:01:09:873, Thread-0: Customer 5 is now leaving.
15:01:09:875, Waitress let customer 5 go
15:01:09:877, Door added customer 25 to waitingarea
15:01:09:880, Waitress fetched customer 12
15:01:09:944, Thread-0: Customer 12 is now eating.
15:01:09:992, Thread-5: Customer 6 is now leaving.
15:01:09:997, Waitress let customer 6 go
15:01:10:00, Door added customer 26 to waitingarea
15:01:10:07, Waitress fetched customer 13
15:01:10:71, Thread-5: Customer 13 is now eating.
15:01:10:130, Door added customer 27 to waitingarea
15:01:10:254, Door added customer 28 to waitingarea
15:01:10:382, Door added customer 29 to waitingarea
15:01:10:510, Door added customer 30 to waitingarea
15:01:10:638, Door added customer 31 to waitingarea
15:01:10:765, Door added customer 32 to waitingarea
15:01:10:892, Door added customer 33 to waitingarea
15:01:11:861, Thread-2: Customer 7 is now leaving.
15:01:11:863, Waitress let customer 7 go
15:01:11:865, Door added customer 34 to waitingarea
15:01:11:865, Waitress fetched customer 14
15:01:11:871, *** DOOR IS NOW CLOSED ***
15:01:11:931, Thread-2: Customer 14 is now eating.
15:01:11:931, Thread-6: Customer 8 is now leaving.
15:01:11:948, Waitress let customer 8 go
15:01:11:949, Waitress fetched customer 15
15:01:12:18, Thread-6: Customer 15 is now eating.
15:01:12:44, Thread-1: Customer 9 is now leaving.
15:01:12:46, Waitress let customer 9 go
15:01:12:48, Waitress fetched customer 16
15:01:12:109, Thread-1: Customer 16 is now eating.
15:01:12:169, Thread-3: Customer 10 is now leaving.
15:01:12:171, Waitress let customer 10 go
15:01:12:173, Waitress fetched customer 17
15:01:12:235, Thread-3: Customer 17 is now eating.
15:01:12:329, Thread-4: Customer 11 is now leaving.
15:01:12:336, Waitress let customer 11 go
15:01:12:352, Waitress fetched customer 18
15:01:12:419, Thread-4: Customer 18 is now eating.
15:01:12:448, Thread-0: Customer 12 is now leaving.
15:01:12:450, Waitress let customer 12 go
15:01:12:452, Waitress fetched customer 19
15:01:12:517, Thread-0: Customer 19 is now eating.
15:01:12:573, Thread-5: Customer 13 is now leaving.
15:01:12:574, Waitress let customer 13 go
15:01:12:576, Waitress fetched customer 20
15:01:12:639, Thread-5: Customer 20 is now eating.
15:01:14:446, Thread-2: Customer 14 is now leaving.
15:01:14:449, Waitress let customer 14 go
15:01:14:463, Waitress fetched customer 21
15:01:14:521, Thread-6: Customer 15 is now leaving.
15:01:14:523, Waitress let customer 15 go
15:01:14:526, Waitress fetched customer 22
15:01:14:526, Thread-2: Customer 21 is now eating.
15:01:14:589, Thread-6: Customer 22 is now eating.
15:01:14:611, Thread-1: Customer 16 is now leaving.
15:01:14:619, Waitress let customer 16 go
15:01:14:622, Waitress fetched customer 23
15:01:14:684, Thread-1: Customer 23 is now eating.
15:01:14:739, Thread-3: Customer 17 is now leaving.
15:01:14:742, Waitress let customer 17 go
15:01:14:743, Waitress fetched customer 24
15:01:14:805, Thread-3: Customer 24 is now eating.
15:01:14:922, Thread-4: Customer 18 is now leaving.
15:01:14:925, Waitress let customer 18 go
15:01:14:928, Waitress fetched customer 25
15:01:14:990, Thread-4: Customer 25 is now eating.
15:01:15:36, Thread-0: Customer 19 is now leaving.
15:01:15:112, Waitress let customer 19 go
15:01:15:114, Waitress fetched customer 26
15:01:15:151, Thread-5: Customer 20 is now leaving.
15:01:15:159, Waitress let customer 20 go
15:01:15:161, Waitress fetched customer 27
15:01:15:181, Thread-0: Customer 26 is now eating.
15:01:15:224, Thread-5: Customer 27 is now eating.
15:01:17:29, Thread-2: Customer 21 is now leaving.
15:01:17:32, Waitress let customer 21 go
15:01:17:33, Waitress fetched customer 28
15:01:17:92, Thread-6: Customer 22 is now leaving.
15:01:17:95, Waitress let customer 22 go
15:01:17:95, Thread-2: Customer 28 is now eating.
15:01:17:97, Waitress fetched customer 29
15:01:17:159, Thread-6: Customer 29 is now eating.
15:01:17:188, Thread-1: Customer 23 is now leaving.
15:01:17:195, Waitress let customer 23 go
15:01:17:199, Waitress fetched customer 30
15:01:17:262, Thread-1: Customer 30 is now eating.
15:01:17:309, Thread-3: Customer 24 is now leaving.
15:01:17:310, Waitress let customer 24 go
15:01:17:312, Waitress fetched customer 31
15:01:17:374, Thread-3: Customer 31 is now eating.
15:01:17:492, Thread-4: Customer 25 is now leaving.
15:01:17:494, Waitress let customer 25 go
15:01:17:495, Waitress fetched customer 32
15:01:17:557, Thread-4: Customer 32 is now eating.
15:01:17:693, Thread-0: Customer 26 is now leaving.
15:01:17:697, Waitress let customer 26 go
15:01:17:704, Waitress fetched customer 33
15:01:17:727, Thread-5: Customer 27 is now leaving.
15:01:17:735, Waitress let customer 27 go
15:01:17:743, Waitress fetched customer 34
15:01:17:768, Thread-0: Customer 33 is now eating.
15:01:17:805, Thread-5: Customer 34 is now eating.
15:01:19:597, Thread-2: Customer 28 is now leaving.
15:01:19:599, Waitress let customer 28 go
15:01:19:662, Thread-6: Customer 29 is now leaving.
15:01:19:664, Waitress let customer 29 go
15:01:19:764, Thread-1: Customer 30 is now leaving.
15:01:19:766, Waitress let customer 30 go
15:01:19:875, Thread-3: Customer 31 is now leaving.
15:01:19:877, Waitress let customer 31 go
15:01:20:60, Thread-4: Customer 32 is now leaving.
15:01:20:62, Waitress let customer 32 go
15:01:20:279, Thread-0: Customer 33 is now leaving.
15:01:20:282, Waitress let customer 33 go
15:01:20:308, Thread-5: Customer 34 is now leaving.
15:01:20:315, Waitress let customer 34 go
15:01:20:318, Total number of orders: 451
15:01:20:337, Orders eaten here: 215
15:01:20:362, Orders taken out: 236
15:13:53:220, Door added customer 0 to waitingarea
15:13:53:381, Door added customer 1 to waitingarea
15:13:53:504, Door added customer 2 to waitingarea
15:13:53:631, Door added customer 3 to waitingarea
15:13:53:753, Door added customer 4 to waitingarea
15:13:53:879, Door added customer 5 to waitingarea
15:13:54:01, Door added customer 6 to waitingarea
15:13:54:125, Door added customer 7 to waitingarea
15:13:54:249, Door added customer 8 to waitingarea
15:13:54:373, Door added customer 9 to waitingarea
15:13:54:498, Door added customer 10 to waitingarea
15:13:54:620, Door added customer 11 to waitingarea
15:13:54:744, Door added customer 12 to waitingarea
15:13:54:868, Door added customer 13 to waitingarea
15:13:54:992, Door added customer 14 to waitingarea
15:13:55:117, Door added customer 15 to waitingarea
15:13:55:240, Door added customer 16 to waitingarea
15:13:55:364, Door added customer 17 to waitingarea
15:13:55:488, Door added customer 18 to waitingarea
15:13:55:614, Door added customer 19 to waitingarea
15:14:14:210, Door added customer 0 to waitingarea
15:14:14:380, Door added customer 1 to waitingarea
15:14:14:506, Door added customer 2 to waitingarea
15:14:14:631, Door added customer 3 to waitingarea
15:14:14:755, Door added customer 4 to waitingarea
15:14:14:880, Door added customer 5 to waitingarea
15:14:15:06, Door added customer 6 to waitingarea
15:14:15:137, Door added customer 7 to waitingarea
15:14:15:263, Door added customer 8 to waitingarea
15:14:15:388, Door added customer 9 to waitingarea
15:14:15:512, Door added customer 10 to waitingarea
15:14:15:637, Door added customer 11 to waitingarea
15:14:15:762, Door added customer 12 to waitingarea
15:14:15:887, Door added customer 13 to waitingarea
15:14:16:11, Door added customer 14 to waitingarea
15:14:45:943, Door added customer 0 to waitingarea
15:14:46:115, Door added customer 1 to waitingarea
15:14:46:240, Door added customer 2 to waitingarea
15:14:46:367, Door added customer 3 to waitingarea
15:14:46:495, Door added customer 4 to waitingarea
15:14:46:622, Door added customer 5 to waitingarea
15:14:46:750, Door added customer 6 to waitingarea
15:14:46:877, Door added customer 7 to waitingarea
15:14:47:02, Door added customer 8 to waitingarea
15:14:47:130, Door added customer 9 to waitingarea
15:14:47:257, Door added customer 10 to waitingarea
15:14:47:383, Door added customer 11 to waitingarea
15:14:47:512, Door added customer 12 to waitingarea
15:14:47:641, Door added customer 13 to waitingarea
15:14:47:769, Door added customer 14 to waitingarea
15:14:47:897, Door added customer 15 to waitingarea
15:14:48:25, Door added customer 16 to waitingarea
15:14:48:153, Door added customer 17 to waitingarea
15:14:48:277, Door added customer 18 to waitingarea
15:14:48:403, Door added customer 19 to waitingarea
15:16:39:147, Door added customer 0 to waitingarea
15:16:39:297, Door added customer 1 to waitingarea
15:16:39:424, Door added customer 2 to waitingarea
15:16:39:551, Door added customer 3 to waitingarea
15:16:39:678, Door added customer 4 to waitingarea
15:16:39:806, Door added customer 5 to waitingarea
15:16:39:933, Door added customer 6 to waitingarea
15:16:40:60, Door added customer 7 to waitingarea
15:16:40:184, Door added customer 8 to waitingarea
15:16:40:311, Door added customer 9 to waitingarea
15:16:40:434, Door added customer 10 to waitingarea
15:16:40:558, Door added customer 11 to waitingarea
15:16:40:681, Door added customer 12 to waitingarea
15:16:40:804, Door added customer 13 to waitingarea
15:16:40:928, Door added customer 14 to waitingarea
15:17:07:485, DoorThreadDoor added customer 0 to waitingarea
15:17:07:696, DoorThreadDoor added customer 1 to waitingarea
15:17:07:825, DoorThreadDoor added customer 2 to waitingarea
15:17:07:954, DoorThreadDoor added customer 3 to waitingarea
15:17:08:79, DoorThreadDoor added customer 4 to waitingarea
15:17:08:205, DoorThreadDoor added customer 5 to waitingarea
15:17:08:333, DoorThreadDoor added customer 6 to waitingarea
15:17:08:463, DoorThreadDoor added customer 7 to waitingarea
15:17:08:588, DoorThreadDoor added customer 8 to waitingarea
15:17:08:710, DoorThreadDoor added customer 9 to waitingarea
15:17:08:834, DoorThreadDoor added customer 10 to waitingarea
15:17:08:958, DoorThreadDoor added customer 11 to waitingarea
15:17:09:80, DoorThreadDoor added customer 12 to waitingarea
15:17:09:204, DoorThreadDoor added customer 13 to waitingarea
15:17:09:332, DoorThreadDoor added customer 14 to waitingarea
15:17:09:466, DoorThreadDoor added customer 15 to waitingarea
15:17:09:595, DoorThreadDoor added customer 16 to waitingarea
15:17:09:722, DoorThreadDoor added customer 17 to waitingarea
15:17:09:850, DoorThreadDoor added customer 18 to waitingarea
15:17:09:981, DoorThreadDoor added customer 19 to waitingarea
15:19:54:975, DoorThread: Door added customer 0 to waitingarea
15:19:55:130, DoorThread: Door added customer 1 to waitingarea
15:19:55:256, DoorThread: Door added customer 2 to waitingarea
15:19:55:384, DoorThread: Door added customer 3 to waitingarea
15:19:55:513, DoorThread: Door added customer 4 to waitingarea
15:19:55:637, DoorThread: Door added customer 5 to waitingarea
15:19:55:761, DoorThread: Door added customer 6 to waitingarea
15:19:55:885, DoorThread: Door added customer 7 to waitingarea
15:19:56:12, DoorThread: Door added customer 8 to waitingarea
15:19:56:135, DoorThread: Door added customer 9 to waitingarea
15:19:56:259, DoorThread: Door added customer 10 to waitingarea
15:19:56:385, DoorThread: Door added customer 11 to waitingarea
15:19:56:513, DoorThread: Door added customer 12 to waitingarea
15:19:56:638, DoorThread: Door added customer 13 to waitingarea
15:19:56:769, DoorThread: Door added customer 14 to waitingarea
15:19:56:897, DoorThread: Door added customer 15 to waitingarea
15:19:57:26, DoorThread: Door added customer 16 to waitingarea
15:19:57:153, DoorThread: Door added customer 17 to waitingarea
15:19:57:282, DoorThread: Door added customer 18 to waitingarea
15:19:57:411, DoorThread: Door added customer 19 to waitingarea
15:28:58:119, DoorThread: Door added customer 0 to waitingarea
15:28:58:107, WaitressThread4: Waitress fetched customer 0
15:28:58:490, DoorThread: Door added customer 1 to waitingarea
15:28:58:490, WaitressThread3: Waitress fetched customer 1
15:28:58:722, WaitressThread4: Customer 0 is now eating.
15:28:58:821, WaitressThread3: Customer 1 is now eating.
15:28:58:837, DoorThread: Door added customer 2 to waitingarea
15:28:58:837, WaitressThread2: Waitress fetched customer 2
15:28:58:969, WaitressThread2: Customer 2 is now eating.
15:28:59:21, WaitressThread6: Waitress fetched customer 3
15:28:59:22, DoorThread: Door added customer 3 to waitingarea
15:28:59:104, WaitressThread6: Customer 3 is now eating.
15:28:59:236, DoorThread: Door added customer 4 to waitingarea
15:28:59:236, WaitressThread1: Waitress fetched customer 4
15:28:59:307, WaitressThread1: Customer 4 is now eating.
15:28:59:361, DoorThread: Door added customer 5 to waitingarea
15:28:59:361, WaitressThread5: Waitress fetched customer 5
15:28:59:436, WaitressThread5: Customer 5 is now eating.
15:28:59:488, WaitressThread0: Waitress fetched customer 6
15:28:59:488, DoorThread: Door added customer 6 to waitingarea
15:28:59:553, WaitressThread0: Customer 6 is now eating.
15:28:59:615, DoorThread: Door added customer 7 to waitingarea
15:28:59:739, DoorThread: Door added customer 8 to waitingarea
15:28:59:863, DoorThread: Door added customer 9 to waitingarea
15:28:59:986, DoorThread: Door added customer 10 to waitingarea
15:29:00:109, DoorThread: Door added customer 11 to waitingarea
15:29:00:234, DoorThread: Door added customer 12 to waitingarea
15:29:00:358, DoorThread: Door added customer 13 to waitingarea
15:29:00:481, DoorThread: Door added customer 14 to waitingarea
15:29:00:605, DoorThread: Door added customer 15 to waitingarea
15:29:00:730, DoorThread: Door added customer 16 to waitingarea
15:29:00:853, DoorThread: Door added customer 17 to waitingarea
15:29:00:977, DoorThread: Door added customer 18 to waitingarea
15:29:01:102, DoorThread: Door added customer 19 to waitingarea
15:29:01:224, DoorThread: Door added customer 20 to waitingarea
15:29:01:280, WaitressThread4: Customer 0 is now leaving.
15:29:01:284, WaitressThread4: Waitress let customer 0 go
15:29:01:286, WaitressThread4: Waitress fetched customer 7
15:29:01:338, WaitressThread3: Customer 1 is now leaving.
15:29:01:341, WaitressThread3: Waitress let customer 1 go
15:29:01:344, WaitressThread3: Waitress fetched customer 8
15:29:01:356, WaitressThread4: Customer 7 is now eating.
15:29:01:362, DoorThread: Door added customer 21 to waitingarea
15:29:01:418, WaitressThread3: Customer 8 is now eating.
15:29:01:477, WaitressThread2: Customer 2 is now leaving.
15:29:01:482, WaitressThread2: Waitress let customer 2 go
15:29:01:485, WaitressThread2: Waitress fetched customer 9
15:29:01:489, DoorThread: Door added customer 22 to waitingarea
15:29:01:548, WaitressThread2: Customer 9 is now eating.
15:29:01:612, DoorThread: Door added customer 23 to waitingarea
15:29:01:638, WaitressThread6: Customer 3 is now leaving.
15:29:01:642, WaitressThread6: Waitress let customer 3 go
15:29:01:644, WaitressThread6: Waitress fetched customer 10
15:29:01:722, WaitressThread6: Customer 10 is now eating.
15:29:01:736, DoorThread: Door added customer 24 to waitingarea
15:29:01:837, WaitressThread1: Customer 4 is now leaving.
15:29:01:841, WaitressThread1: Waitress let customer 4 go
15:29:01:843, WaitressThread1: Waitress fetched customer 11
15:29:01:871, DoorThread: Door added customer 25 to waitingarea
15:29:01:908, WaitressThread1: Customer 11 is now eating.
15:29:01:940, WaitressThread5: Customer 5 is now leaving.
15:29:01:943, WaitressThread5: Waitress let customer 5 go
15:29:01:950, WaitressThread5: Waitress fetched customer 12
15:29:01:995, DoorThread: Door added customer 26 to waitingarea
15:29:02:15, WaitressThread5: Customer 12 is now eating.
15:29:02:60, WaitressThread0: Customer 6 is now leaving.
15:29:02:64, WaitressThread0: Waitress let customer 6 go
15:29:02:68, WaitressThread0: Waitress fetched customer 13
15:29:02:119, DoorThread: Door added customer 27 to waitingarea
15:29:02:133, WaitressThread0: Customer 13 is now eating.
15:29:02:242, DoorThread: Door added customer 28 to waitingarea
15:29:02:366, DoorThread: Door added customer 29 to waitingarea
15:29:02:490, DoorThread: Door added customer 30 to waitingarea
15:29:02:613, DoorThread: Door added customer 31 to waitingarea
15:29:02:736, DoorThread: Door added customer 32 to waitingarea
15:29:02:859, DoorThread: Door added customer 33 to waitingarea
15:29:03:865, WaitressThread4: Customer 7 is now leaving.
15:29:03:874, WaitressThread4: Waitress let customer 7 go
15:29:03:880, WaitressThread4: Waitress fetched customer 14
15:29:03:932, WaitressThread3: Customer 8 is now leaving.
15:29:03:958, WaitressThread3: Waitress let customer 8 go
15:29:03:959, WaitressThread4: Customer 14 is now eating.
15:29:04:00, WaitressThread3: Waitress fetched customer 15
15:29:04:54, WaitressThread2: Customer 9 is now leaving.
15:29:04:59, WaitressThread2: Waitress let customer 9 go
15:29:04:70, WaitressThread3: Customer 15 is now eating.
15:29:04:75, WaitressThread2: Waitress fetched customer 16
15:29:04:152, WaitressThread2: Customer 16 is now eating.
15:29:04:236, WaitressThread6: Customer 10 is now leaving.
15:29:04:243, WaitressThread6: Waitress let customer 10 go
15:29:04:273, WaitressThread6: Waitress fetched customer 17
15:29:04:337, WaitressThread6: Customer 17 is now eating.
15:29:04:412, WaitressThread1: Customer 11 is now leaving.
15:29:04:431, WaitressThread1: Waitress let customer 11 go
15:29:04:443, WaitressThread1: Waitress fetched customer 18
15:29:04:516, WaitressThread1: Customer 18 is now eating.
15:29:04:537, WaitressThread5: Customer 12 is now leaving.
15:29:04:554, WaitressThread5: Waitress let customer 12 go
15:29:04:564, WaitressThread5: Waitress fetched customer 19
15:29:04:643, WaitressThread0: Customer 13 is now leaving.
15:29:04:644, WaitressThread5: Customer 19 is now eating.
15:29:04:661, WaitressThread0: Waitress let customer 13 go
15:29:04:701, WaitressThread0: Waitress fetched customer 20
15:29:04:786, WaitressThread0: Customer 20 is now eating.
15:29:06:507, WaitressThread4: Customer 14 is now leaving.
15:29:06:510, WaitressThread4: Waitress let customer 14 go
15:29:06:512, WaitressThread4: Waitress fetched customer 21
15:29:06:582, WaitressThread3: Customer 15 is now leaving.
15:29:06:585, WaitressThread4: Customer 21 is now eating.
15:29:06:586, WaitressThread3: Waitress let customer 15 go
15:29:06:592, WaitressThread3: Waitress fetched customer 22
15:29:06:655, WaitressThread3: Customer 22 is now eating.
15:29:06:655, WaitressThread2: Customer 16 is now leaving.
15:29:06:658, WaitressThread2: Waitress let customer 16 go
15:29:06:660, WaitressThread2: Waitress fetched customer 23
15:29:06:721, WaitressThread2: Customer 23 is now eating.
15:29:06:840, WaitressThread6: Customer 17 is now leaving.
15:29:06:843, WaitressThread6: Waitress let customer 17 go
15:29:06:849, WaitressThread6: Waitress fetched customer 24
15:29:06:915, WaitressThread6: Customer 24 is now eating.
15:29:07:20, WaitressThread1: Customer 18 is now leaving.
15:29:07:22, WaitressThread1: Waitress let customer 18 go
15:29:07:25, WaitressThread1: Waitress fetched customer 25
15:29:07:91, WaitressThread1: Customer 25 is now eating.
15:29:07:185, WaitressThread5: Customer 19 is now leaving.
15:29:07:192, WaitressThread5: Waitress let customer 19 go
15:29:07:230, WaitressThread5: Waitress fetched customer 26
15:29:07:293, WaitressThread0: Customer 20 is now leaving.
15:29:07:318, WaitressThread0: Waitress let customer 20 go
15:29:07:322, WaitressThread0: Waitress fetched customer 27
15:29:07:348, WaitressThread5: Customer 26 is now eating.
15:29:07:386, WaitressThread0: Customer 27 is now eating.
15:29:09:91, WaitressThread4: Customer 21 is now leaving.
15:29:09:101, WaitressThread4: Waitress let customer 21 go
15:29:09:104, WaitressThread4: Waitress fetched customer 28
15:29:09:157, WaitressThread3: Customer 22 is now leaving.
15:29:09:159, WaitressThread3: Waitress let customer 22 go
15:29:09:162, WaitressThread3: Waitress fetched customer 29
15:29:09:167, WaitressThread4: Customer 28 is now eating.
15:29:09:225, WaitressThread2: Customer 23 is now leaving.
15:29:09:225, WaitressThread3: Customer 29 is now eating.
15:29:09:228, WaitressThread2: Waitress let customer 23 go
15:29:09:234, WaitressThread2: Waitress fetched customer 30
15:29:09:299, WaitressThread2: Customer 30 is now eating.
15:29:09:426, WaitressThread6: Customer 24 is now leaving.
15:29:09:430, WaitressThread6: Waitress let customer 24 go
15:29:09:438, WaitressThread6: Waitress fetched customer 31
15:29:09:500, WaitressThread6: Customer 31 is now eating.
15:29:09:595, WaitressThread1: Customer 25 is now leaving.
15:29:09:599, WaitressThread1: Waitress let customer 25 go
15:29:09:601, WaitressThread1: Waitress fetched customer 32
15:29:09:666, WaitressThread1: Customer 32 is now eating.
15:29:09:857, WaitressThread5: Customer 26 is now leaving.
15:29:09:863, WaitressThread5: Waitress let customer 26 go
15:29:09:878, WaitressThread5: Waitress fetched customer 33
15:29:09:905, WaitressThread0: Customer 27 is now leaving.
15:29:09:909, WaitressThread0: Waitress let customer 27 go
15:29:09:954, WaitressThread5: Customer 33 is now eating.
15:29:11:673, WaitressThread4: Customer 28 is now leaving.
15:29:11:676, WaitressThread4: Waitress let customer 28 go
15:29:11:733, WaitressThread3: Customer 29 is now leaving.
15:29:11:739, WaitressThread3: Waitress let customer 29 go
15:29:11:802, WaitressThread2: Customer 30 is now leaving.
15:29:11:805, WaitressThread2: Waitress let customer 30 go
15:29:12:03, WaitressThread6: Customer 31 is now leaving.
15:29:12:06, WaitressThread6: Waitress let customer 31 go
15:29:12:169, WaitressThread1: Customer 32 is now leaving.
15:29:12:172, WaitressThread1: Waitress let customer 32 go
15:29:12:463, WaitressThread5: Customer 33 is now leaving.
15:29:12:466, WaitressThread5: Waitress let customer 33 go
15:29:12:473, Total number of orders: 471
15:29:12:476, Orders eaten here: 252
15:29:12:477, Orders taken out: 219
15:34:01:219, DoorThread: Door added customer 0 to waitingarea
15:34:01:372, DoorThread: Door added customer 1 to waitingarea
15:34:01:498, DoorThread: Door added customer 2 to waitingarea
15:34:01:627, DoorThread: Door added customer 3 to waitingarea
15:34:01:755, DoorThread: Door added customer 4 to waitingarea
15:34:01:881, DoorThread: Door added customer 5 to waitingarea
15:34:02:10, DoorThread: Door added customer 6 to waitingarea
15:34:02:141, DoorThread: Door added customer 7 to waitingarea
15:34:02:273, DoorThread: Door added customer 8 to waitingarea
15:34:02:403, DoorThread: Door added customer 9 to waitingarea
15:34:02:531, DoorThread: Door added customer 10 to waitingarea
15:34:02:661, DoorThread: Door added customer 11 to waitingarea
15:34:02:790, DoorThread: Door added customer 12 to waitingarea
15:34:02:919, DoorThread: Door added customer 13 to waitingarea
15:34:03:45, DoorThread: Door added customer 14 to waitingarea
15:34:03:170, DoorThread: Door added customer 15 to waitingarea
15:34:03:299, DoorThread: Door added customer 16 to waitingarea
15:34:03:424, DoorThread: Door added customer 17 to waitingarea
15:34:03:550, DoorThread: Door added customer 18 to waitingarea
15:34:03:677, DoorThread: Door added customer 19 to waitingarea
15:34:03:829, Total number of orders: 0
15:34:03:834, Orders eaten here: 0
15:34:03:847, Orders taken out: 0
15:37:20:885, DoorThread: Door added customer 0 to waitingarea
15:37:20:886, WaitressThread1: Waitress fetched customer 0
15:37:21:79, WaitressThread3: Waitress fetched customer 1
15:37:21:79, DoorThread: Door added customer 1 to waitingarea
15:37:21:201, WaitressThread2: Waitress fetched customer 2
15:37:21:202, DoorThread: Door added customer 2 to waitingarea
15:37:21:328, DoorThread: Door added customer 3 to waitingarea
15:37:21:328, WaitressThread6: Waitress fetched customer 3
15:37:21:451, WaitressThread0: Waitress fetched customer 4
15:37:21:451, DoorThread: Door added customer 4 to waitingarea
15:37:21:575, DoorThread: Door added customer 5 to waitingarea
15:37:21:575, WaitressThread4: Waitress fetched customer 5
15:37:21:698, WaitressThread5: Waitress fetched customer 6
15:37:21:698, DoorThread: Door added customer 6 to waitingarea
15:37:21:820, DoorThread: Door added customer 7 to waitingarea
15:37:21:942, DoorThread: Door added customer 8 to waitingarea
